orbit1 orbit2 r3 r2 r1 tau DenDen error
1 1 0 11 6 5 0.99988197 0.00255927
1 1 0 11 6 6 1.00034553 0.00227938
1 1 0 11 6 7 0.99998161 0.00271252
1 1 0 11 6 8 1.00048057 0.00265325
1 1 0 11 6 9 1.00069913 0.00245761
1 1 0 11 6 10 1.00066848 0.00253445
1 1 0 11 6 11 1.00025316 0.00268058
1 1 0 11 6 12 0.99994219 0.00243318
1 1 0 11 6 13 1.00007286 0.00267231
1 1 0 11 6 14 1.00014478 0.00251989
1 1 0 11 6 15 1.00014582 0.00277489
1 1 0 11 6 16 1.00125581 0.00251530
1 1 0 11 6 17 1.00062626 0.00262918
1 1 0 11 6 18 1.00087315 0.00263485
1 1 0 11 6 19 1.00189831 0.00257421
1 1 0 11 6 20 1.00112057 0.00240444
1 1 0 11 7 0 0.99895290 0.00264620
1 1 0 11 7 1 0.99940942 0.00254319
1 1 0 11 7 2 0.99977200 0.00254256
1 1 0 11 7 3 0.99877076 0.00267760
1 1 0 11 7 4 0.99954002 0.00261576
1 1 0 11 7 5 0.99899849 0.00244815
1 1 0 11 7 6 0.99881894 0.00269183
1 1 0 11 7 7 0.99970957 0.00258191
1 1 0 11 7 8 0.99914989 0.00263780
1 1 0 11 7 9 0.99951781 0.00275570
1 1 0 11 7 10 0.99958477 0.00273016
1 1 0 11 7 11 0.99884465 0.00271941
1 1 0 11 7 12 0.99905295 0.00265023
1 1 0 11 7 13 0.99927238 0.00236616
1 1 0 11 7 14 0.99905296 0.00257537
1 1 0 11 7 15 0.99929050 0.00234864
1 1 0 11 7 16 0.99975671 0.00256056
1 1 0 11 7 17 0.99975291 0.00252638
1 1 0 11 7 18 0.99915251 0.00250020
1 1 0 11 7 19 0.99982487 0.00273633
1 1 0 11 7 20 0.99895290 0.00264620
1 1 0 11 8 0 0.99980651 0.00239364
1 1 0 11 8 1 1.00093932 0.00235699
1 1 0 11 8 2 1.00010479 0.00260513
1 1 0 11 8 3 1.00072623 0.00255374
1 1 0 11 8 4 1.00035930 0.00238530
1 1 0 11 8 5 1.00069425 0.00222257
1 1 0 11 8 6 0.99956954 0.00257598
1 1 0 11 8 7 0.99984761 0.00257459
1 1 0 11 8 8 1.00104297 0.00285685
1 1 0 11 8 9 0.99989719 0.00229893
1 1 0 11 8 10 0.99996326 0.00254782
1 1 0 11 8 11 1.00067858 0.00239012
1 1 0 11 8 12 1.00059451 0.00218527
1 1 0 11 8 13 1.00015301 0.00262463
1 1 0 11 8 14 1.00023997 0.00228361
1 1 0 11 8 15 1.00072818 0.00241706
1 1 0 11 8 16 1.00072462 0.00221601
1 1 0 11 8 17 1.00071677 0.00227473
1 1 0 11 8 18 1.00046541 0.00244877
1 1 0 11 8 19 1.00053295 0.00240778
1 1 0 11 8 20 0.99980651 0.00239364
1 1 0 11 9 0 0.99915746 0.00243344
1 1 0 11 9 1 1.00016015 0.00262362
1 1 0 11 9 2 0.99988302 0.00253633
1 1 0 11 9 3 1.00026113 0.00235169
1 1 0 11 9 4 1.00021038 0.00271548
1 1 0 11 9 5 0.99921261 0.00243257
1 1 0 11 9 6 0.99973781 0.00265296
1 1 0 11 9 7 1.00065188 0.00246834
1 1 0 11 9 8 1.00026818 0.00220992
1 1 0 11 9 9 0.99865698 0.00222351
1 1 0 11 9 10 0.99965529 0.00284200
1 1 0 11 9 11 1.00016417 0.00260847
1 1 0 11 9 12 1.00042781 0.00255487
1 1 0 11 9 13 0.99981729 0.00210397
1 1 0 11 9 14 0.99945394 0.00235917
1 1 0 11 9 15 0.99954712 0.00235424
1 1 0 11 9 16 0.99971607 0.00251741
1 1 0 11 9 17 0.99994144 0.00225258
1 1 0 11 9 18 1.00042016 0.00241913
1 1 0 11 9 19 1.00003859 0.00238048
1 1 0 11 9 20 0.99915746 0.00243344
1 1 0 11 10 0 0.99912461 0.00260233
1 1 0 11 10 1 0.99844158 0.00257987
1 1 0 11 10 2 0.99870881 0.00271917
1 1 0 11 10 3 0.99870513 0.00269732
1 1 0 11 10 4 1.00003260 0.00219431
1 1 0 11 10 5 0.99888530 0.00230500
1 1 0 11 10 6 0.99989967 0.00246648
1 1 0 11 10 7 0.99971938 0.00231574
1 1 0 11 10 8 0.99864734 0.00263057
1 1 0 11 10 9 0.99892086 0.00261928
1 1 0 11 10 10 0.99896145 0.00220723
1 1 0 11 10 11 0.99920598 0.00253400
1 1 0 11 10 12 0.99848260 0.00257060
1 1 0 11 10 13 0.99746337 0.00231534
1 1 0 11 10 14 0.99841483 0.00258392
1 1 0 11 10 15 0.99888937 0.00239070
1 1 0 11 10 16 0.99931816 0.00234734
1 1 0 11 10 17 0.99844382 0.00259314
1 1 0 11 10 18 0.99804330 0.00223763
1 1 0 11 10 19 0.99898564 0.00243942
1 1 0 11 10 20 0.99912461 0.00260233
1 1 0 11 11 0 1.00293628 0.00257436
1 1 0 11 11 1 1.00339041 0.00239391
1 1 0 11 11 2 1.00384911 0.00270757
1 1 0 11 11 3 1.00418273 0.00255794
1 1 0 11 11 4 1.00479646 0.00265247
1 1 0 11 11 5 1.00478647 0.00248165
1 1 0 11 11 6 1.00635912 0.00236729
1 1 0 11 11 7 1.00644050 0.00249664
1 1 0 11 11 8 1.00623665 0.00281273
1 1 0 11 11 9 1.00654540 0.00238200
1 1 0 11 11 10 1.00737763 0.00257608
1 1 0 11 11 11 1.00608252 0.00254886
1 1 0 11 11 12 1.00651102 0.00234972
1 1 0 11 11 13 1.00544830 0.00248497
1 1 0 11 11 14 1.00555029 0.00262350
1 1 0 11 11 15 1.00543013 0.00242253
1 1 0 11 11 16 1.00486360 0.00238316
1 1 0 11 11 17 1.00460481 0.00275049
1 1 0 11 11 18 1.00304389 0.00271721
1 1 0 11 11 19 1.00312300 0.00294002
1 1 0 11 11 20 1.00293628 0.00257436
